UNITID,uni_total_enrollment,uni_total_nonresident_enrollment,uni_undergrad_enrollment,uni_undergrad_nonresident_enrollment,uni_graduate_enrollment,uni_graduate_nonresident_enrollment,uni_total_nonresident_pct,uni_undergrad_nonresident_pct,uni_graduate_nonresident_pct
448770,302,0,302.0,0.0,,,0.0,0.0,
448798,111,0,111.0,0.0,,,0.0,0.0,
448859,43,0,43.0,0.0,,,0.0,0.0,
448895,560,0,560.0,0.0,,,0.0,0.0,
449038,1303,3,1107.0,1.0,196.0,2.0,0.23023791250959325,0.09033423667570009,1.0204081632653061
449074,456,0,456.0,0.0,,,0.0,0.0,
449083,508,0,508.0,0.0,,,0.0,0.0,
449092,547,0,547.0,0.0,,,0.0,0.0,
449135,265,0,263.0,0.0,2.0,0.0,0.0,0.0,0.0
449250,766,1,766.0,1.0,,,0.13054830287206268,0.13054830287206268,
449311,136,1,136.0,1.0,,,0.7352941176470588,0.7352941176470588,
449320,1131,0,1131.0,0.0,,,0.0,0.0,
449339,50715,606,41620.0,484.0,9095.0,122.0,1.1949127477077788,1.1629024507448342,1.3413963716327653
449348,98,0,64.0,0.0,34.0,0.0,0.0,0.0,0.0
449357,108,0,108.0,0.0,,,0.0,0.0,
449384,526,122,526.0,122.0,,,23.193916349809886,23.193916349809886,
449393,66,1,66.0,1.0,,,1.5151515151515151,1.5151515151515151,
449454,13,0,13.0,0.0,,,0.0,0.0,
449463,402,0,402.0,0.0,,,0.0,0.0,
449472,81,0,81.0,0.0,,,0.0,0.0,
449481,71,0,,,71.0,0.0,0.0,,0.0
449490,63,0,63.0,0.0,,,0.0,0.0,
449506,560,0,560.0,0.0,,,0.0,0.0,
449524,308,0,308.0,0.0,,,0.0,0.0,
449603,175,0,175.0,0.0,,,0.0,0.0,
449612,77,0,77.0,0.0,,,0.0,0.0,
449658,132,1,132.0,1.0,,,0.7575757575757576,0.7575757575757576,
449676,275,11,275.0,11.0,,,4.0,4.0,
449685,187,0,187.0,0.0,,,0.0,0.0,
449700,376,0,376.0,0.0,,,0.0,0.0,
449728,193,0,193.0,0.0,,,0.0,0.0,
449764,89,0,79.0,0.0,10.0,0.0,0.0,0.0,0.0
449773,305,0,305.0,0.0,,,0.0,0.0,
449807,75,0,75.0,0.0,,,0.0,0.0,
449816,864,0,864.0,0.0,,,0.0,0.0,
449834,33,0,1.0,0.0,32.0,0.0,0.0,0.0,0.0
449861,67,0,67.0,0.0,,,0.0,0.0,
449870,138,65,43.0,30.0,95.0,35.0,47.10144927536232,69.76744186046511,36.84210526315789
449889,14263,548,359.0,16.0,13904.0,532.0,3.8421089532356447,4.456824512534819,3.8262370540851554
449898,752,4,388.0,2.0,364.0,2.0,0.5319148936170213,0.5154639175257731,0.5494505494505495
449904,225,0,225.0,0.0,,,0.0,0.0,
449922,113,6,,,113.0,6.0,5.3097345132743365,,5.3097345132743365
449959,106,0,106.0,0.0,,,0.0,0.0,
449968,225,0,225.0,0.0,,,0.0,0.0,
449977,136,0,136.0,0.0,,,0.0,0.0,
449986,286,0,286.0,0.0,,,0.0,0.0,
450058,766,0,766.0,0.0,,,0.0,0.0,
450067,500,0,500.0,0.0,,,0.0,0.0,
450128,345,0,345.0,0.0,,,0.0,0.0,
450298,187,0,161.0,0.0,26.0,0.0,0.0,0.0,0.0
450304,153,7,,,153.0,7.0,4.57516339869281,,4.57516339869281
450377,1329,0,1196.0,0.0,133.0,0.0,0.0,0.0,0.0
450395,121,0,121.0,0.0,,,0.0,0.0,
450401,415,0,415.0,0.0,,,0.0,0.0,
450571,55,0,55.0,0.0,,,0.0,0.0,
450599,77,0,77.0,0.0,,,0.0,0.0,
450605,83,0,83.0,0.0,,,0.0,0.0,
450614,110,0,110.0,0.0,,,0.0,0.0,
450632,78,0,78.0,0.0,,,0.0,0.0,
450641,306,1,306.0,1.0,,,0.32679738562091504,0.32679738562091504,
450650,186,0,186.0,0.0,,,0.0,0.0,
450696,436,2,436.0,2.0,,,0.45871559633027525,0.45871559633027525,
450711,61,0,61.0,0.0,,,0.0,0.0,
450720,414,0,414.0,0.0,,,0.0,0.0,
450933,17763,4,12213.0,0.0,5550.0,4.0,0.02251871868490683,0.0,0.07207207207207207
450951,149,0,149.0,0.0,,,0.0,0.0,
450960,447,0,447.0,0.0,,,0.0,0.0,
450988,203,7,203.0,7.0,,,3.4482758620689653,3.4482758620689653,
451042,51,0,51.0,0.0,,,0.0,0.0,
451051,81,0,81.0,0.0,,,0.0,0.0,
451079,39,0,,,39.0,0.0,0.0,,0.0
451097,100,0,100.0,0.0,,,0.0,0.0,
451103,916,0,312.0,0.0,604.0,0.0,0.0,0.0,0.0
451149,923,0,923.0,0.0,,,0.0,0.0,
451158,620,0,620.0,0.0,,,0.0,0.0,
451167,118,0,118.0,0.0,,,0.0,0.0,
451194,39,0,39.0,0.0,,,0.0,0.0,
451228,1144,0,1144.0,0.0,,,0.0,0.0,
451237,235,0,235.0,0.0,,,0.0,0.0,
451255,21,0,21.0,0.0,,,0.0,0.0,
451282,197,0,197.0,0.0,,,0.0,0.0,
451291,10,0,10.0,0.0,,,0.0,0.0,
451307,49,0,49.0,0.0,,,0.0,0.0,
451316,65,0,65.0,0.0,,,0.0,0.0,
451334,275,0,275.0,0.0,,,0.0,0.0,
451343,90,0,90.0,0.0,,,0.0,0.0,
451352,252,0,252.0,0.0,,,0.0,0.0,
451370,90,3,90.0,3.0,,,3.3333333333333335,3.3333333333333335,
451398,227,31,227.0,31.0,,,13.656387665198238,13.656387665198238,
451404,602,0,602.0,0.0,,,0.0,0.0,
451413,437,0,437.0,0.0,,,0.0,0.0,
451468,453,0,453.0,0.0,,,0.0,0.0,
451477,821,0,821.0,0.0,,,0.0,0.0,
451495,311,14,311.0,14.0,,,4.501607717041801,4.501607717041801,
451501,290,0,290.0,0.0,,,0.0,0.0,
451510,692,0,,,692.0,0.0,0.0,,0.0
451529,53,0,53.0,0.0,,,0.0,0.0,
451547,13,0,13.0,0.0,,,0.0,0.0,
451556,2130,0,2073.0,0.0,57.0,0.0,0.0,0.0,0.0
451565,171,0,171.0,0.0,,,0.0,0.0,
451574,164,0,164.0,0.0,,,0.0,0.0,
451583,1347,0,1347.0,0.0,,,0.0,0.0,
451626,34,0,34.0,0.0,,,0.0,0.0,
451714,361,0,361.0,0.0,,,0.0,0.0,
451750,1037,0,1037.0,0.0,,,0.0,0.0,
451857,111,0,111.0,0.0,,,0.0,0.0,
451866,315,0,315.0,0.0,,,0.0,0.0,
451918,100,0,100.0,0.0,,,0.0,0.0,
451927,425,0,425.0,0.0,,,0.0,0.0,
452009,65,0,65.0,0.0,,,0.0,0.0,
452072,33,0,33.0,0.0,,,0.0,0.0,
452081,1714,2,1714.0,2.0,,,0.11668611435239205,0.11668611435239205,
452106,69,0,69.0,0.0,,,0.0,0.0,
452124,393,1,393.0,1.0,,,0.2544529262086514,0.2544529262086514,
452373,266,0,266.0,0.0,,,0.0,0.0,
452771,10,0,10.0,0.0,,,0.0,0.0,
452780,20,0,20.0,0.0,,,0.0,0.0,
452887,59,0,59.0,0.0,,,0.0,0.0,
452948,645,0,645.0,0.0,,,0.0,0.0,
453163,3037,1,2671.0,1.0,366.0,0.0,0.03292723081988805,0.037439161362785474,0.0
453215,796,0,703.0,0.0,93.0,0.0,0.0,0.0,0.0
453297,33,0,33.0,0.0,,,0.0,0.0,
453756,43,0,43.0,0.0,,,0.0,0.0,
453792,129,0,129.0,0.0,,,0.0,0.0,
454227,32944,71,14041.0,36.0,18903.0,35.0,0.21551724137931033,0.2563919948721601,0.1851557953763953
454236,257,0,257.0,0.0,,,0.0,0.0,
454245,693,1,693.0,1.0,,,0.1443001443001443,0.1443001443001443,
454537,81,0,81.0,0.0,,,0.0,0.0,
454546,260,0,260.0,0.0,,,0.0,0.0,
454555,235,0,235.0,0.0,,,0.0,0.0,
454582,810,15,339.0,7.0,471.0,8.0,1.8518518518518516,2.0648967551622417,1.6985138004246285
454607,359,1,359.0,1.0,,,0.2785515320334262,0.2785515320334262,
454652,129,0,129.0,0.0,,,0.0,0.0,
454689,324,0,,,324.0,0.0,0.0,,0.0
454698,292,0,292.0,0.0,,,0.0,0.0,
454722,30,2,30.0,2.0,,,6.666666666666667,6.666666666666667,
454759,54,0,54.0,0.0,,,0.0,0.0,
454768,170,0,170.0,0.0,,,0.0,0.0,
454777,167,1,167.0,1.0,,,0.5988023952095809,0.5988023952095809,
454786,1116,0,1116.0,0.0,,,0.0,0.0,
454795,220,0,220.0,0.0,,,0.0,0.0,
454801,172,5,172.0,5.0,,,2.9069767441860463,2.9069767441860463,
454810,8504,0,8504.0,0.0,,,0.0,0.0,
454829,3511,0,1475.0,0.0,2036.0,0.0,0.0,0.0,0.0
454838,32,0,,,32.0,0.0,0.0,,0.0
454856,811,0,757.0,0.0,54.0,0.0,0.0,0.0,0.0
454865,1315,0,1315.0,0.0,,,0.0,0.0,
454874,52,0,52.0,0.0,,,0.0,0.0,
454917,855,11,855.0,11.0,,,1.2865497076023393,1.2865497076023393,
454926,249,0,249.0,0.0,,,0.0,0.0,
454935,76,0,76.0,0.0,,,0.0,0.0,
454944,224,2,224.0,2.0,,,0.8928571428571428,0.8928571428571428,
454953,53,0,53.0,0.0,,,0.0,0.0,
454962,39,0,39.0,0.0,,,0.0,0.0,
454971,216,2,216.0,2.0,,,0.9259259259259258,0.9259259259259258,
454980,132,4,132.0,4.0,,,3.0303030303030303,3.0303030303030303,
454999,125,0,125.0,0.0,,,0.0,0.0,
455008,170,0,170.0,0.0,,,0.0,0.0,
455026,82,0,82.0,0.0,,,0.0,0.0,
455062,51,0,51.0,0.0,,,0.0,0.0,
455071,113,0,113.0,0.0,,,0.0,0.0,
455080,297,0,297.0,0.0,,,0.0,0.0,
455099,116,0,,,116.0,0.0,0.0,,0.0
455105,77,0,77.0,0.0,,,0.0,0.0,
455114,11015,102,11015.0,102.0,,,0.9260099863822061,0.9260099863822061,
455141,198,0,198.0,0.0,,,0.0,0.0,
455178,102,0,,,102.0,0.0,0.0,,0.0
455187,204,0,204.0,0.0,,,0.0,0.0,
455196,4478,0,4478.0,0.0,,,0.0,0.0,
455202,472,0,472.0,0.0,,,0.0,0.0,
455211,271,0,271.0,0.0,,,0.0,0.0,
455220,112,0,112.0,0.0,,,0.0,0.0,
455257,515,0,515.0,0.0,,,0.0,0.0,
455275,290,0,290.0,0.0,,,0.0,0.0,
455284,246,0,246.0,0.0,,,0.0,0.0,
455327,28,0,28.0,0.0,,,0.0,0.0,
455336,217,0,217.0,0.0,,,0.0,0.0,
455354,250,0,250.0,0.0,,,0.0,0.0,
455381,127,0,127.0,0.0,,,0.0,0.0,
455406,665,0,,,665.0,0.0,0.0,,0.0
455433,523,14,,,523.0,14.0,2.676864244741874,,2.676864244741874
455460,177,0,177.0,0.0,,,0.0,0.0,
455479,760,0,760.0,0.0,,,0.0,0.0,
455488,359,0,359.0,0.0,,,0.0,0.0,
455512,4128,2,4128.0,2.0,,,0.04844961240310078,0.04844961240310078,
455628,613,0,613.0,0.0,,,0.0,0.0,
455664,3344,84,337.0,6.0,3007.0,78.0,2.511961722488038,1.7804154302670623,2.593947455936149
455707,56,0,56.0,0.0,,,0.0,0.0,
455725,570,0,570.0,0.0,,,0.0,0.0,
455734,200,5,200.0,5.0,,,2.5,2.5,
455761,309,1,309.0,1.0,,,0.3236245954692557,0.3236245954692557,
455770,168,9,168.0,9.0,,,5.357142857142857,5.357142857142857,
455798,143,5,143.0,5.0,,,3.4965034965034967,3.4965034965034967,
455804,173,0,,,173.0,0.0,0.0,,0.0
455813,65,11,,,65.0,11.0,16.923076923076923,,16.923076923076923
455831,356,0,356.0,0.0,,,0.0,0.0,
455859,254,0,254.0,0.0,,,0.0,0.0,
455868,398,6,398.0,6.0,,,1.507537688442211,1.507537688442211,
455877,93,0,93.0,0.0,,,0.0,0.0,
455886,162,1,162.0,1.0,,,0.6172839506172839,0.6172839506172839,
455895,470,7,470.0,7.0,,,1.4893617021276597,1.4893617021276597,
455901,140,0,140.0,0.0,,,0.0,0.0,
455910,51,0,51.0,0.0,,,0.0,0.0,
455929,56,0,56.0,0.0,,,0.0,0.0,
455965,102,1,102.0,1.0,,,0.9803921568627451,0.9803921568627451,
455974,120,0,120.0,0.0,,,0.0,0.0,
455983,151,84,151.0,84.0,,,55.62913907284768,55.62913907284768,
455992,190,6,,,190.0,6.0,3.1578947368421053,,3.1578947368421053
456001,104,0,104.0,0.0,,,0.0,0.0,
456029,216,0,216.0,0.0,,,0.0,0.0,
456038,306,0,306.0,0.0,,,0.0,0.0,
456065,181,0,181.0,0.0,,,0.0,0.0,
456074,200,0,200.0,0.0,,,0.0,0.0,
456135,95,0,95.0,0.0,,,0.0,0.0,
456153,62,0,62.0,0.0,,,0.0,0.0,
456205,409,0,409.0,0.0,,,0.0,0.0,
456214,498,0,498.0,0.0,,,0.0,0.0,
456287,125,0,125.0,0.0,,,0.0,0.0,
456454,383,0,383.0,0.0,,,0.0,0.0,
456481,32,0,19.0,0.0,13.0,0.0,0.0,0.0,0.0
456490,127,13,96.0,1.0,31.0,12.0,10.236220472440944,1.0416666666666665,38.70967741935484
456506,156,0,156.0,0.0,,,0.0,0.0,
456515,50,0,50.0,0.0,,,0.0,0.0,
456542,665,0,88.0,0.0,577.0,0.0,0.0,0.0,0.0
456551,72,0,72.0,0.0,,,0.0,0.0,
456579,285,0,285.0,0.0,,,0.0,0.0,
456588,29,0,29.0,0.0,,,0.0,0.0,
456597,220,0,220.0,0.0,,,0.0,0.0,
456621,252,0,234.0,0.0,18.0,0.0,0.0,0.0,0.0
456825,249,0,249.0,0.0,,,0.0,0.0,
456852,528,0,528.0,0.0,,,0.0,0.0,
456922,423,0,423.0,0.0,,,0.0,0.0,
456931,533,0,533.0,0.0,,,0.0,0.0,
456959,578,6,578.0,6.0,,,1.0380622837370241,1.0380622837370241,
456977,326,0,326.0,0.0,,,0.0,0.0,
457031,75,0,75.0,0.0,,,0.0,0.0,
457077,582,0,582.0,0.0,,,0.0,0.0,
457086,158,0,157.0,0.0,1.0,0.0,0.0,0.0,0.0
457101,396,6,396.0,6.0,,,1.5151515151515151,1.5151515151515151,
457110,551,7,551.0,7.0,,,1.2704174228675136,1.2704174228675136,
457129,821,1,821.0,1.0,,,0.12180267965895249,0.12180267965895249,
457192,43,0,43.0,0.0,,,0.0,0.0,
457208,71,0,71.0,0.0,,,0.0,0.0,
457226,70,1,63.0,1.0,7.0,0.0,1.4285714285714286,1.5873015873015872,0.0
457253,120,0,120.0,0.0,,,0.0,0.0,
457271,58,0,,,58.0,0.0,0.0,,0.0
457299,603,32,598.0,27.0,5.0,5.0,5.306799336650083,4.51505016722408,100.0
457314,113,2,113.0,2.0,,,1.7699115044247788,1.7699115044247788,
457323,320,0,320.0,0.0,,,0.0,0.0,
457332,52,0,52.0,0.0,,,0.0,0.0,
457341,197,1,197.0,1.0,,,0.5076142131979695,0.5076142131979695,
457350,54,0,54.0,0.0,,,0.0,0.0,
457378,235,0,235.0,0.0,,,0.0,0.0,
457387,615,0,615.0,0.0,,,0.0,0.0,
457396,122,0,122.0,0.0,,,0.0,0.0,
457402,368,1,350.0,0.0,18.0,1.0,0.2717391304347826,0.0,5.555555555555555
457411,376,0,376.0,0.0,,,0.0,0.0,
457420,183,0,183.0,0.0,,,0.0,0.0,
457439,83,0,83.0,0.0,,,0.0,0.0,
457448,55,0,55.0,0.0,,,0.0,0.0,
457466,34,0,34.0,0.0,,,0.0,0.0,
457475,117,0,117.0,0.0,,,0.0,0.0,
457484,187,10,129.0,6.0,58.0,4.0,5.347593582887701,4.651162790697675,6.896551724137931
457493,19,0,19.0,0.0,,,0.0,0.0,
457527,123,0,123.0,0.0,,,0.0,0.0,
457536,887,277,887.0,277.0,,,31.228861330326946,31.228861330326946,
457545,46,0,46.0,0.0,,,0.0,0.0,
457563,265,0,265.0,0.0,,,0.0,0.0,
457572,130,0,130.0,0.0,,,0.0,0.0,
457581,161,0,161.0,0.0,,,0.0,0.0,
457606,110,0,110.0,0.0,,,0.0,0.0,
457615,42,5,42.0,5.0,,,11.904761904761903,11.904761904761903,
457624,40,0,40.0,0.0,,,0.0,0.0,
457633,266,0,266.0,0.0,,,0.0,0.0,
457642,45,0,45.0,0.0,,,0.0,0.0,
457679,15,0,15.0,0.0,,,0.0,0.0,
457697,296,1,257.0,1.0,39.0,0.0,0.33783783783783783,0.38910505836575876,0.0
457749,126,0,126.0,0.0,,,0.0,0.0,
457767,249,0,249.0,0.0,,,0.0,0.0,
457776,119,0,119.0,0.0,,,0.0,0.0,
457785,89,0,89.0,0.0,,,0.0,0.0,
457794,151,0,151.0,0.0,,,0.0,0.0,
457800,452,0,452.0,0.0,,,0.0,0.0,
457819,589,38,589.0,38.0,,,6.451612903225806,6.451612903225806,
457837,142,0,142.0,0.0,,,0.0,0.0,
457855,96,2,96.0,2.0,,,2.083333333333333,2.083333333333333,
457873,223,0,223.0,0.0,,,0.0,0.0,
457916,113,0,113.0,0.0,,,0.0,0.0,
457925,11,0,11.0,0.0,,,0.0,0.0,
457943,59,0,59.0,0.0,,,0.0,0.0,
457952,197,0,197.0,0.0,,,0.0,0.0,
457989,37,0,37.0,0.0,,,0.0,0.0,
458007,75,0,75.0,0.0,,,0.0,0.0,
458043,65,0,65.0,0.0,,,0.0,0.0,
458061,38,0,38.0,0.0,,,0.0,0.0,
458070,316,4,316.0,4.0,,,1.2658227848101267,1.2658227848101267,
458098,132,0,132.0,0.0,,,0.0,0.0,
458104,188,1,188.0,1.0,,,0.5319148936170213,0.5319148936170213,
458113,83,0,83.0,0.0,,,0.0,0.0,
458122,7,0,7.0,0.0,,,0.0,0.0,
458131,154,0,154.0,0.0,,,0.0,0.0,
458140,50,1,50.0,1.0,,,2.0,2.0,
458168,67,0,67.0,0.0,,,0.0,0.0,
458210,4586,15,3192.0,15.0,1394.0,0.0,0.3270824247710423,0.4699248120300752,0.0
458229,2671,4,2671.0,4.0,,,0.1497566454511419,0.1497566454511419,
458274,160,0,160.0,0.0,,,0.0,0.0,
458405,336,0,336.0,0.0,,,0.0,0.0,
458423,84,0,84.0,0.0,,,0.0,0.0,
458441,190,0,190.0,0.0,,,0.0,0.0,
458681,322,0,322.0,0.0,,,0.0,0.0,
458803,156,0,156.0,0.0,,,0.0,0.0,
458812,111,0,111.0,0.0,,,0.0,0.0,
458821,73,0,73.0,0.0,,,0.0,0.0,
458830,188,0,188.0,0.0,,,0.0,0.0,
458858,166,0,166.0,0.0,,,0.0,0.0,
458867,242,0,242.0,0.0,,,0.0,0.0,
458885,741,0,695.0,0.0,46.0,0.0,0.0,0.0,0.0
458919,4916,20,4299.0,7.0,617.0,13.0,0.40683482506102525,0.16282856478250757,2.106969205834684
458955,983,0,882.0,0.0,101.0,0.0,0.0,0.0,0.0
458964,2110,0,1868.0,0.0,242.0,0.0,0.0,0.0,0.0
458973,2508,25,2295.0,11.0,213.0,14.0,0.9968102073365231,0.4793028322440087,6.572769953051644
459019,90,0,90.0,0.0,,,0.0,0.0,
459046,80,0,80.0,0.0,,,0.0,0.0,
459055,96,0,96.0,0.0,,,0.0,0.0,
459064,75,0,75.0,0.0,,,0.0,0.0,
459116,137,0,137.0,0.0,,,0.0,0.0,
459170,218,1,218.0,1.0,,,0.45871559633027525,0.45871559633027525,
459198,223,1,223.0,1.0,,,0.4484304932735426,0.4484304932735426,
459204,5725,0,5725.0,0.0,,,0.0,0.0,
459213,3437,1,3421.0,1.0,16.0,0.0,0.02909514111143439,0.029231218941829874,0.0
459231,184,0,184.0,0.0,,,0.0,0.0,
459259,395,5,306.0,4.0,89.0,1.0,1.2658227848101267,1.3071895424836601,1.1235955056179776
459268,258,6,240.0,6.0,18.0,0.0,2.3255813953488373,2.5,0.0
459277,280,0,280.0,0.0,,,0.0,0.0,
459286,204,0,204.0,0.0,,,0.0,0.0,
459295,121,0,121.0,0.0,,,0.0,0.0,
459301,148,0,148.0,0.0,,,0.0,0.0,
459329,568,3,568.0,3.0,,,0.528169014084507,0.528169014084507,
459347,112,0,112.0,0.0,,,0.0,0.0,
459374,139,0,139.0,0.0,,,0.0,0.0,
459392,162,0,162.0,0.0,,,0.0,0.0,
459408,72,0,72.0,0.0,,,0.0,0.0,
459426,205,0,205.0,0.0,,,0.0,0.0,
459514,61,0,61.0,0.0,,,0.0,0.0,
459523,52,0,52.0,0.0,,,0.0,0.0,
459532,71,0,71.0,0.0,,,0.0,0.0,
459541,20,0,20.0,0.0,,,0.0,0.0,
459550,138,0,138.0,0.0,,,0.0,0.0,
459578,140,0,140.0,0.0,,,0.0,0.0,
459727,2358,1,469.0,1.0,1889.0,0.0,0.04240882103477523,0.21321961620469082,0.0
459736,1144,0,23.0,0.0,1121.0,0.0,0.0,0.0,0.0
459745,564,19,,,564.0,19.0,3.368794326241135,,3.368794326241135
459824,1600,0,22.0,0.0,1578.0,0.0,0.0,0.0,0.0
459842,526,0,524.0,0.0,2.0,0.0,0.0,0.0,0.0
459851,385,0,380.0,0.0,5.0,0.0,0.0,0.0,0.0
459949,7956,77,7062.0,29.0,894.0,48.0,0.9678230266465561,0.410648541489663,5.369127516778524
459958,422,0,422.0,0.0,,,0.0,0.0,
459967,631,0,631.0,0.0,,,0.0,0.0,
459985,543,0,543.0,0.0,,,0.0,0.0,
459994,12098,16,9386.0,7.0,2712.0,9.0,0.13225326500247975,0.07457916045173663,0.33185840707964603
460011,172,0,172.0,0.0,,,0.0,0.0,
460020,582,0,582.0,0.0,,,0.0,0.0,
460093,53,0,53.0,0.0,,,0.0,0.0,
460109,172,0,172.0,0.0,,,0.0,0.0,
460118,99,0,99.0,0.0,,,0.0,0.0,
460127,92,0,92.0,0.0,,,0.0,0.0,
460136,1068,0,1068.0,0.0,,,0.0,0.0,
460145,66,0,66.0,0.0,,,0.0,0.0,
460172,762,0,762.0,0.0,,,0.0,0.0,
460181,194,0,194.0,0.0,,,0.0,0.0,
460190,95,0,95.0,0.0,,,0.0,0.0,
460206,195,0,195.0,0.0,,,0.0,0.0,
460349,2839,20,2209.0,11.0,630.0,9.0,0.7044734061289186,0.49796287913082843,1.4285714285714286
460394,11920,29,11920.0,29.0,,,0.24328859060402686,0.24328859060402686,
460464,11351,46,11351.0,46.0,,,0.40525063871024575,0.40525063871024575,
460482,183,0,183.0,0.0,,,0.0,0.0,
460534,448,0,448.0,0.0,,,0.0,0.0,
460543,1610,0,1610.0,0.0,,,0.0,0.0,
460677,424,0,424.0,0.0,,,0.0,0.0,
460701,185,0,185.0,0.0,,,0.0,0.0,
460756,194,14,194.0,14.0,,,7.216494845360824,7.216494845360824,
460765,46,0,46.0,0.0,,,0.0,0.0,
460808,7,0,7.0,0.0,,,0.0,0.0,
460817,195,0,195.0,0.0,,,0.0,0.0,
460826,506,0,506.0,0.0,,,0.0,0.0,
460835,3,0,3.0,0.0,,,0.0,0.0,
460862,238,0,238.0,0.0,,,0.0,0.0,
460871,557,3,557.0,3.0,,,0.5385996409335727,0.5385996409335727,
460914,403,0,403.0,0.0,,,0.0,0.0,
460932,88,0,88.0,0.0,,,0.0,0.0,
460969,544,0,544.0,0.0,,,0.0,0.0,
460978,312,0,312.0,0.0,,,0.0,0.0,
460987,106,0,106.0,0.0,,,0.0,0.0,
460996,132,0,132.0,0.0,,,0.0,0.0,
461014,961,0,961.0,0.0,,,0.0,0.0,
461023,446,0,386.0,0.0,60.0,0.0,0.0,0.0,0.0
461032,212,0,159.0,0.0,53.0,0.0,0.0,0.0,0.0
461087,1498,0,1498.0,0.0,,,0.0,0.0,
461111,33,0,33.0,0.0,,,0.0,0.0,
461120,69,0,,,69.0,0.0,0.0,,0.0
461139,69,0,,,69.0,0.0,0.0,,0.0
461148,1132,642,849.0,425.0,283.0,217.0,56.71378091872792,50.05889281507656,76.67844522968198
461175,113,10,113.0,10.0,,,8.849557522123893,8.849557522123893,
461193,259,1,259.0,1.0,,,0.3861003861003861,0.3861003861003861,
461218,845,0,845.0,0.0,,,0.0,0.0,
461245,135,3,135.0,3.0,,,2.2222222222222223,2.2222222222222223,
461254,111,62,111.0,62.0,,,55.85585585585585,55.85585585585585,
461263,365,4,365.0,4.0,,,1.095890410958904,1.095890410958904,
461272,55,0,55.0,0.0,,,0.0,0.0,
461281,112,10,101.0,10.0,11.0,0.0,8.928571428571429,9.900990099009901,0.0
461306,129,30,129.0,30.0,,,23.25581395348837,23.25581395348837,
461315,243,0,243.0,0.0,,,0.0,0.0,
461324,805,0,805.0,0.0,,,0.0,0.0,
461333,12,4,12.0,4.0,,,33.33333333333333,33.33333333333333,
461342,113,0,113.0,0.0,,,0.0,0.0,
461379,36,0,36.0,0.0,,,0.0,0.0,
461388,51,0,51.0,0.0,,,0.0,0.0,
461412,101,0,101.0,0.0,,,0.0,0.0,
461421,214,0,214.0,0.0,,,0.0,0.0,
461430,605,0,605.0,0.0,,,0.0,0.0,
461485,201,3,,,201.0,3.0,1.4925373134328357,,1.4925373134328357
461494,144,0,144.0,0.0,,,0.0,0.0,
461500,35,0,35.0,0.0,,,0.0,0.0,
461528,268,1,202.0,0.0,66.0,1.0,0.3731343283582089,0.0,1.5151515151515151
461537,16,0,16.0,0.0,,,0.0,0.0,
461555,161,0,161.0,0.0,,,0.0,0.0,
461573,154,0,154.0,0.0,,,0.0,0.0,
461582,141,0,141.0,0.0,,,0.0,0.0,
461607,115,2,115.0,2.0,,,1.7391304347826086,1.7391304347826086,
461625,11,0,11.0,0.0,,,0.0,0.0,
461652,97,1,97.0,1.0,,,1.0309278350515463,1.0309278350515463,
461689,266,0,266.0,0.0,,,0.0,0.0,
461704,156,0,156.0,0.0,,,0.0,0.0,
461713,53,0,53.0,0.0,,,0.0,0.0,
461722,56,0,56.0,0.0,,,0.0,0.0,
461740,38,0,38.0,0.0,,,0.0,0.0,
461759,506,0,504.0,0.0,2.0,0.0,0.0,0.0,0.0
461768,299,0,299.0,0.0,,,0.0,0.0,
461786,24,0,24.0,0.0,,,0.0,0.0,
461795,983,460,609.0,268.0,374.0,192.0,46.79552390640895,44.006568144499184,51.33689839572193
461810,23,0,23.0,0.0,,,0.0,0.0,
461829,117,0,117.0,0.0,,,0.0,0.0,
461838,249,0,249.0,0.0,,,0.0,0.0,
461847,57,15,57.0,15.0,,,26.31578947368421,26.31578947368421,
461856,156,0,156.0,0.0,,,0.0,0.0,
461865,44,0,44.0,0.0,,,0.0,0.0,
461874,92,0,92.0,0.0,,,0.0,0.0,
461883,220,105,184.0,79.0,36.0,26.0,47.72727272727273,42.934782608695656,72.22222222222221
461892,142,0,142.0,0.0,,,0.0,0.0,
461908,130,0,130.0,0.0,,,0.0,0.0,
461917,178,0,178.0,0.0,,,0.0,0.0,
461926,127,0,127.0,0.0,,,0.0,0.0,
461944,72,0,72.0,0.0,,,0.0,0.0,
461953,23,0,23.0,0.0,,,0.0,0.0,
461962,74,0,74.0,0.0,,,0.0,0.0,
461999,200,0,200.0,0.0,,,0.0,0.0,
462008,204,0,204.0,0.0,,,0.0,0.0,
462017,98,0,98.0,0.0,,,0.0,0.0,
462035,350,1,350.0,1.0,,,0.2857142857142857,0.2857142857142857,
462044,99,3,,,99.0,3.0,3.0303030303030303,,3.0303030303030303
462053,185,0,185.0,0.0,,,0.0,0.0,
462062,134,1,134.0,1.0,,,0.7462686567164178,0.7462686567164178,
462071,296,0,296.0,0.0,,,0.0,0.0,
462336,62,0,62.0,0.0,,,0.0,0.0,
462354,286,7,286.0,7.0,,,2.4475524475524475,2.4475524475524475,
463056,1544,36,1544.0,36.0,,,2.33160621761658,2.33160621761658,
464226,912,39,837.0,39.0,75.0,0.0,4.276315789473684,4.659498207885305,0.0
466921,284,1,284.0,1.0,,,0.35211267605633806,0.35211267605633806,
